address,city,postcode,country,extras,lat,long,name,ref,state,phone,website,opening_hours
1 Rue du Fromenteau,Gometz-le-Châtel,91940,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",48.67869231,2.13330078,Jardiland,3681995,Île-de-France,+33 1 60 12 75 75,https://www.jardiland.com/magasins/magasin-gometz-le-chatel,"{'opening_hours': {'Mon': '10:00-19:00', 'Tue': '10:00-19:00', 'Wed': '10:00-19:00', 'Thu': '10:00-19:00', 'Fri': '10:00-19:00', 'Sat': '10:00-19:00', 'Sun': '10:00-18:30'}}"
55 Route de Paris,Saint-Aubin-sur-Scie,76550,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",49.89395361,1.07821047,Jardiland,3682004,Normandie,+33 2 35 06 83 10,https://www.jardiland.com/magasins/magasin-dieppe-saint-aubin-sur-scie,"{'opening_hours': {'Mon': '09:30-12:30, 14:00-19:00', 'Tue': '09:30-12:30, 14:00-19:00', 'Wed': '09:30-12:30, 14:00-19:00', 'Thu': '09:30-12:30, 14:00-19:00', 'Fri': '09:30-12:30, 14:00-19:00', 'Sat': '09:30-19:00', 'Sun': '10:00-13:00, 14:00-19:00'}}"
851 Route de Paris,Viriat,01440,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",46.22112233,5.20707048,Jardiland,3682017,Auvergne-Rhône-Alpes,+33 4 74 50 65 40,https://www.jardiland.com/magasins/magasin-viriat-bourg-en-bresse,"{'opening_hours': {'Mon': '09:30-12:30, 14:00-19:00', 'Tue': '09:30-12:30, 14:00-19:00', 'Wed': '09:30-12:30, 14:00-19:00', 'Thu': '09:30-12:30, 14:00-19:00', 'Fri': '09:30-12:30, 14:00-19:00', 'Sat': '09:30-12:30, 14:00-19:00', 'Sun': '09:30-12:30, 14:00-19:00'}}"
6 Route de Vendome,Villebarou,41000,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",47.62100114,1.2986921,Jardiland,3681993,Centre-Val de Loire,+33 2 54 33 50 30,https://www.jardiland.com/magasins/magasin-blois-villebarou,"{'opening_hours': {'Mon': '09:30-12:30, 14:00-19:00', 'Tue': '09:30-12:30, 14:00-19:00', 'Wed': '09:30-12:30, 14:00-19:00', 'Thu': '09:30-12:30, 14:00-19:00', 'Fri': '09:30-12:30, 14:00-19:00', 'Sat': '09:30-19:00', 'Sun': '09:30-12:30, 14:00-18:30'}}"
Rte d'Arnage,Ruaudin,72230,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",47.94381504,0.23536412,Jardiland,3681987,Pays de la Loire,+33 2 43 50 54 00,https://www.jardiland.com/magasins/magasin-le-mans-ruaudin,"{'opening_hours': {'Mon': '10:00-19:30', 'Tue': '10:00-19:30', 'Wed': '10:00-19:30', 'Thu': '10:00-19:30', 'Fri': '10:00-19:30', 'Sat': '10:00-19:30', 'Sun': '10:00-12:30, 14:00-18:30'}}"
1586 Avenue Jean Lachenaud,Fréjus,83600,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",43.47024049,6.73816502,Jardiland,3681990,Provence-Alpes-Côte d'Azur,+33 4 98 12 14 10,https://www.jardiland.com/magasins/magasin-frejus,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': '09:30-19:00'}}"
Parc de la Baie,Avranches,50300,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",48.65494889,-1.35157992,Jardiland,3681875,Normandie,+33 2 33 79 43 43,https://www.jardiland.com/magasins/magasin-avranches-saint-martin-des-champs,"{'opening_hours': {'Mon': '09:30-12:30, 14:00-19:00', 'Tue': '09:30-12:30, 14:00-19:00', 'Wed': '09:30-12:30, 14:00-19:00', 'Thu': '09:30-12:30, 14:00-19:00', 'Fri': '09:30-12:30, 14:00-19:00', 'Sat': '09:30-13:00, 14:00-19:00', 'Sun': '10:00-12:30, 14:00-18:30'}}"
8 Rue Eugène Brémond,Cholet,49300,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",47.07061286,-0.9029317,Jardiland,3681881,Pays de la Loire,+33 2 41 56 22 97,https://www.jardiland.com/magasins/magasin-cholet,"{'opening_hours': {'Mon': '09:30-12:30, 14:00-19:00', 'Tue': '09:30-12:30, 14:00-19:00', 'Wed': '09:30-12:30, 14:00-19:00', 'Thu': '09:30-12:30, 14:00-19:00', 'Fri': '09:30-12:30, 14:00-19:00', 'Sat': '09:30-19:00', 'Sun': '10:00-12:30, 14:00-18:30'}}"
Route de Paris,Carquefou,44470,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",47.2676368,-1.48572233,Jardiland,3681902,Pays de la Loire,+33 2 40 30 16 96,https://www.jardiland.com/magasins/magasin-nantes-carquefou,"{'opening_hours': {'Mon': '09:30-13:00, 14:00-19:00', 'Tue': '09:30-13:00, 14:00-19:00', 'Wed': '09:30-13:00, 14:00-19:00', 'Thu': '09:30-13:00, 14:00-19:00', 'Fri': '09:30-13:00, 14:00-19:00', 'Sat': '09:30-19:00', 'Sun': '10:00-12:30, 14:30-18:30'}}"
Rue des Aigrettes,Trignac,44570,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",47.29719566,-2.20843254,Jardiland,3681890,Pays de la Loire,+33 2 40 90 30 95,https://www.jardiland.com/magasins/magasin-saint-nazaire-trignac,"{'opening_hours': {'Mon': '09:30-12:30, 14:00-19:00', 'Tue': '09:30-12:30, 14:00-19:00', 'Wed': '09:30-12:30, 14:00-19:00', 'Thu': '09:30-12:30, 14:00-19:00', 'Fri': '09:30-12:30, 14:00-19:00', 'Sat': '09:30-19:00', 'Sun': '10:00-12:30, 14:30-18:30'}}"
75 Rue de Poul Palud,Trégastel,22730,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",48.82373325,-3.49814365,Jardiland,3681897,Bretagne,+33 2 96 15 34 26,https://www.jardiland.com/magasins/magasin-tregastel,"{'opening_hours': {'Mon': '09:30-12:30, 14:30-19:00', 'Tue': '09:30-12:30, 14:30-19:00', 'Wed': '09:30-12:30, 14:30-19:00', 'Thu': '09:30-12:30, 14:30-19:00', 'Fri': '09:30-12:30, 14:30-19:00', 'Sat': '09:30-12:30, 14:30-19:00', 'Sun': '10:00-12:30'}}"
2 Allée de Port-Vendres,L'Union,31240,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",43.64914051,1.47217485,Jardiland,3681892,Occitanie,+33 5 62 89 30 20,https://www.jardiland.com/magasins/magasin-toulouse-l-union,"{'opening_hours': {'Mon': '09:30-12:30, 14:00-19:00', 'Tue': '09:30-12:30, 14:00-19:00', 'Wed': '09:30-12:30, 14:00-19:00', 'Thu': '09:30-12:30, 14:00-19:00', 'Fri': '09:30-12:30, 14:00-19:00', 'Sat': '09:30-12:30, 14:00-19:00', 'Sun': '10:00-12:30, 14:30-19:00'}}"
2-16 Avenue des Pyrénées,Villenave-d'Ornon,33140,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",44.77668771,-0.56052104,Jardiland,3681884,Nouvelle-Aquitaine,+33 5 57 99 52 00,https://www.jardiland.com/magasins/magasin-villenave-d-ornon-bordeaux,"{'opening_hours': {'Mon': '09:00-19:00', 'Tue': '09:00-19:00', 'Wed': '09:00-19:00', 'Thu': '09:00-19:00', 'Fri': '09:00-19:00', 'Sat': '09:00-19:00', 'Sun': '09:30-12:30, 14:30-18:30'}}"
327 Rue du Val de la Couture,Bernay,27300,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",49.08508384,0.60091221,Jardiland,3681872,Normandie,+33 2 32 43 50 71,https://www.jardiland.com/magasins/magasin-bernay,"{'opening_hours': {'Mon': '09:30-12:00, 14:00-19:00', 'Tue': '09:30-12:00, 14:00-19:00', 'Wed': '09:30-12:00, 14:00-19:00', 'Thu': '09:30-12:00, 14:00-19:00', 'Fri': '09:30-12:00, 14:00-19:00', 'Sat': '09:30-13:00, 14:00-19:00', 'Sun': '10:00-12:30, 14:30-18:30'}}"
Route de la Charité,Saint-Germain-du-Puy,18390,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",47.09520311,2.45435536,Jardiland,3616028,Centre-Val de Loire,+33 2 48 23 12 10,https://www.jardiland.com/magasins/magasin-bourges-saint-germain-du-puy,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': '09:30-12:30, 14:30-19:00'}}"
46 Avenue Georges Duval,Glos,14100,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",49.145942,0.2790048,Jardiland,3681856,Normandie,+33 2 31 31 88 00,https://www.jardiland.com/magasins/magasin-lisieux-glos,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': '10:00-12:30, 14:30-18:30'}}"
59 Avenue de Provence,Fréjus,83600,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",43.4289584,6.7381093,Jardiland,3681859,Provence-Alpes-Côte d'Azur,+33 4 94 19 77 86,https://www.jardiland.com/magasins/magasin-frejus-centre,"{'opening_hours': {'Mon': '09:00-19:00', 'Tue': '09:00-19:00', 'Wed': '09:00-19:00', 'Thu': '09:00-19:00', 'Fri': '09:00-19:00', 'Sat': '09:00-19:00', 'Sun': '09:00-19:00'}}"
Rue du Pigeon Blanc,Lécousse,35133,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",48.35328372,-1.22760379,Jardiland,3681871,Bretagne,+33 2 99 99 20 46,https://www.jardiland.com/magasins/magasin-fougere-lecousse,"{'opening_hours': {'Mon': '09:30-12:00, 14:00-19:00', 'Tue': '09:30-12:00, 14:00-19:00', 'Wed': '09:30-12:00, 14:00-19:00', 'Thu': '09:30-12:00, 14:00-19:00', 'Fri': '09:30-12:00, 14:00-19:00', 'Sat': '09:30-12:30, 14:00-19:00', 'Sun': '10:00-12:30, 14:00-18:30'}}"
D559,La Londe-les-Maures,83250,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",43.12785621,6.21297157,Jardiland,3681866,Provence-Alpes-Côte d'Azur,+33 4 94 00 41 00,https://www.jardiland.com/magasins/magasin-Lalonde,"{'opening_hours': {'Mon': '09:00-12:30, 14:00-19:00', 'Tue': '09:00-12:30, 14:00-19:00', 'Wed': '09:00-12:30, 14:00-19:00', 'Thu': '09:00-12:30, 14:00-19:00', 'Fri': '09:00-12:30, 14:00-19:00', 'Sat': '09:00-12:30, 14:00-19:00', 'Sun': '09:30-12:30, 14:00-19:00'}}"
1 Rue du Général Patton,Châteaubriant,44110,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",47.70410635,-1.38788792,Jardiland,3681858,Pays de la Loire,+33 2 40 81 05 21,https://www.jardiland.com/magasins/magasin-chateaubriant,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': '10:00-12:30'}}"
Rue Charles Guieu,Brive-la-Gaillarde,19100,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",45.1671793,1.5446225,Jardiland,3616016,Nouvelle-Aquitaine,+33 5 55 17 60 60,https://www.jardiland.com/magasins/magasin-brive-la-gaillarde,"{'opening_hours': {'Mon': '09:30-12:30, 14:00-19:00', 'Tue': '09:30-12:30, 14:00-19:00', 'Wed': '09:30-12:30, 14:00-19:00', 'Thu': '09:30-12:30, 14:00-19:00', 'Fri': '09:30-12:30, 14:00-19:00', 'Sat': '09:30-19:00', 'Sun': '09:30-12:30, 14:00-19:00'}}"
Rue de l'Auvent,Champniers,16430,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",45.69257103,0.18541077,Jardiland,3616017,Nouvelle-Aquitaine,+33 5 45 69 38 29,https://www.jardiland.com/magasins/magasin-champniers-angouleme,"{'opening_hours': {'Mon': '09:30-12:30, 14:00-19:00', 'Tue': '09:30-12:30, 14:00-19:00', 'Wed': '09:30-12:30, 14:00-19:00', 'Thu': '09:30-12:30, 14:00-19:00', 'Fri': '09:30-12:30, 14:00-19:00', 'Sat': '09:30-12:30, 14:00-19:00', 'Sun': '10:00-12:30, 14:30-19:00'}}"
Rue Claude Chappe,La Roche-sur-Yon,85000,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",46.70512168,-1.43186363,Jardiland,3616018,Pays de la Loire,+33 2 51 37 41 83,https://www.jardiland.com/magasins/magasin-la-roche-sur-yon,"{'opening_hours': {'Mon': '09:30-12:30, 14:00-19:00', 'Tue': '09:30-12:30, 14:00-19:00', 'Wed': '09:30-12:30, 14:00-19:00', 'Thu': '09:30-12:30, 14:00-19:00', 'Fri': '09:30-12:30, 14:00-19:00', 'Sat': '09:30-19:00', 'Sun': '10:00-12:30, 14:30-18:30'}}"
160 Rue de Nexon,Limoges,87000,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",45.8126935,1.25328362,Jardiland,3681994,Nouvelle-Aquitaine,+33 5 55 75 45 00,https://www.jardiland.com/magasins/magasin-limoges-sud,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': '09:30-12:30, 14:30-19:00'}}"
La Croix Desilles,Saint-Malo,35400,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",48.65954825,-1.96773386,Jardiland,3681988,Bretagne,+33 2 99 82 47 64,https://www.jardiland.com/magasins/magasin-saint-malo,"{'opening_hours': {'Mon': '09:30-12:30, 14:00-19:00', 'Tue': '09:30-12:30, 14:00-19:00', 'Wed': '09:30-12:30, 14:00-19:00', 'Thu': '09:30-12:30, 14:00-19:00', 'Fri': '09:30-12:30, 14:00-19:00', 'Sat': '09:30-19:00', 'Sun': '10:00-13:00, 14:30-19:00'}}"
232 Allée des 4 Chemins,La Garde,83130,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",43.13579705,6.02424127,Jardiland,3681997,Provence-Alpes-Côte d'Azur,+33 4 94 08 55 65,https://www.jardiland.com/magasins/magasin-toulon-la-garde,"{'opening_hours': {'Mon': '09:00-19:00', 'Tue': '09:00-19:00', 'Wed': '09:00-19:00', 'Thu': '09:00-19:00', 'Fri': '09:00-19:00', 'Sat': '09:00-19:00', 'Sun': '09:30-12:30, 14:00-19:00'}}"
Zone Industrielle du Coutal,Terrasson-Lavilledieu,24120,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",45.12998828,1.32772028,Jardiland,3682007,Nouvelle-Aquitaine,+33 5 53 50 00 00,https://www.jardiland.com/magasins/magasin-terrasson-lavilledieu-brive,"{'opening_hours': {'Mon': '09:30-12:00, 14:00-19:00', 'Tue': '09:30-12:00, 14:00-19:00', 'Wed': '09:30-12:00, 14:00-19:00', 'Thu': '09:30-12:00, 14:00-19:00', 'Fri': '09:30-12:00, 14:00-19:00', 'Sat': '09:30-12:30, 14:00-19:00', 'Sun': '10:00-12:30, 14:30-18:30'}}"
2 Rue Tastavin Llopis,Pézenas,34120,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",43.46290096,3.41639936,Jardiland,3682006,Occitanie,+33 4 67 98 14 23,https://www.jardiland.com/magasins/magasin-pezenas,"{'opening_hours': {'Mon': '09:00-12:30, 14:00-19:00', 'Tue': '09:00-12:30, 14:00-19:00', 'Wed': '09:00-12:30, 14:00-19:00', 'Thu': '09:00-12:30, 14:00-19:00', 'Fri': '09:00-12:30, 14:00-19:00', 'Sat': '09:00-12:30, 14:00-19:00', 'Sun': '09:00-12:30, 14:30-19:00'}}"
Rue du Traité de Lisbonne,Pornic,44210,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",47.12804562,-2.12562382,Jardiland,3681999,Pays de la Loire,+33 2 40 64 09 40,https://www.jardiland.com/magasins/magasin-pornic,"{'opening_hours': {'Mon': '09:30-12:30, 14:00-19:00', 'Tue': '09:30-12:30, 14:00-19:00', 'Wed': '09:30-12:30, 14:00-19:00', 'Thu': '09:30-12:30, 14:00-19:00', 'Fri': '09:30-12:30, 14:00-19:00', 'Sat': '09:30-19:00', 'Sun': '10:00-12:30, 14:30-18:30'}}"
Avenue des Ormeaux,Angoulins,17690,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",46.10227109,-1.09793719,Jardiland,3681989,Nouvelle-Aquitaine,+33 5 46 51 34 00,https://www.jardiland.com/magasins/magasin-angoulins-sur-mer-la-rochelle,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': '10:00-12:30, 14:30-19:00'}}"
Rue de Brehany,Guérande,44350,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",47.32235772,-2.41114636,Jardiland,3682003,Pays de la Loire,+33 2 40 11 25 70,https://www.jardiland.com/magasins/magasin-guerande,"{'opening_hours': {'Mon': '09:30-12:30, 14:00-19:00', 'Tue': '09:30-12:30, 14:00-19:00', 'Wed': '09:30-12:30, 14:00-19:00', 'Thu': '09:30-12:30, 14:00-19:00', 'Fri': '09:30-12:30, 14:00-19:00', 'Sat': '09:30-19:00', 'Sun': '10:00-12:30, 14:30-18:30'}}"
1849 Avenue de l'Europe,Montauban,82000,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",43.98332596,1.3320909,Jardiland,3681996,Occitanie,+33 5 63 20 24 00,https://www.jardiland.com/magasins/magasin-montauban-sud-albasud,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': '10:00-12:30, 14:00-18:30'}}"
Rue Pierre Jakez Helias,Guipavas,29490,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",48.41774469,-4.43660975,Jardiland,3681896,Bretagne,+33 2 98 41 81 80,https://www.jardiland.com/magasins/magasin-brest-guipavas,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': '10:00-12:30, 14:00-19:00'}}"
650 Avenue de l'Europe,La Teste-de-Buch,33260,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",44.61648812,-1.11849819,Jardiland,3681887,Nouvelle-Aquitaine,+33 5 57 52 74 44,https://www.jardiland.com/magasins/magasin-arcachon-la-teste-de-buch,"{'opening_hours': {'Mon': '09:00-12:30, 14:00-19:00', 'Tue': '09:00-12:30, 14:00-19:00', 'Wed': '09:00-12:30, 14:00-19:00', 'Thu': '09:00-12:30, 14:00-19:00', 'Fri': '09:00-12:30, 14:00-19:00', 'Sat': '09:00-12:30, 14:00-19:00', 'Sun': '09:30-12:30, 14:30-18:30'}}"
Avenida das Mariñas 10,Oleiros,15171,ES,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",43.32031619,-8.30445754,Jardiland,3681885,A Coruña,+34 981 64 82 66,https://www.jardiland.com/magasins/magasin-a-coruna-oleiros,"{'opening_hours': {'Mon': '10:00-20:30', 'Tue': '10:00-20:30', 'Wed': '10:00-20:30', 'Thu': '10:00-20:30', 'Fri': '10:00-20:30', 'Sat': '10:00-20:30', 'Sun': '10:00-20:30'}}"
Route d'Agen,Bergerac,24100,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",44.82991609,0.50122935,Jardiland,3616026,Nouvelle-Aquitaine,+33 5 53 63 54 70,https://www.jardiland.com/magasins/magasin-bergerac,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': '10:00-19:00'}}"
1671 Avenue du Président John Kennedy,Saint-Pierre-du-Mont,40280,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",43.87333006,-0.49074952,Jardiland,3681991,Nouvelle-Aquitaine,+33 5 58 46 22 61,https://www.jardiland.com/magasins/magasin-saint-pierre-du-mont,"{'opening_hours': {'Mon': '09:00-12:30, 14:00-19:00', 'Tue': '09:00-12:30, 14:00-19:00', 'Wed': '09:00-12:30, 14:00-19:00', 'Thu': '09:00-12:30, 14:00-19:00', 'Fri': '09:00-12:30, 14:00-19:00', 'Sat': '09:00-19:00', 'Sun': '09:00-12:30, 14:00-18:00'}}"
"Centre Commercial, Jardi-Village",Baie-Mahault,97122,FR,"{'Brand': 'Jardiland', 'fascia': 'Jardiland', 'category': 'Sports', 'edit_date': '20250311', 'lat_lon_source': 'Third Party'}",16.24006648,-61.58956516,Jardiland,3681998,Basse-Terre,+590 590 60 67 00,https://www.jardiland.com/magasins/magasin-baie-mahault-guadeloupe,{'opening_hours': {}}
